sample_code,Neutrophil,T_cell,Monocyte,B_cell,NK_cell,NLR_score,label,arm
S103_day_7,-0.03529425534203711,-0.3947211829546841,0.3456259065974758,-0.3114312319513514,-0.5006062576088757,0.359426927612647,0,day_7
S104_day_7,-0.2534431561774112,-1.077731950650472,0.026910433361734327,-0.49529937667101676,1.2999944094240026,0.8242887944730607,0,day_7
S105_day_7,0.05292009554482779,0.9837312836695978,-1.0988078889206772,1.4844220329401647,-0.5773679344324163,-0.93081118812477,0,day_7
S106_day_7,0.1367937209194942,-0.07669091615620409,-0.5738313875507328,0.31011385488092263,-0.8466414060427578,0.2134846370756983,0,day_7
S108_day_7,0.11475627939107154,-0.13539273404847163,-0.856499772768832,0.18682457104199668,-0.9924509232431461,0.25014901343954316,0,day_7
S111_day_7,-0.44832574179986073,0.8428789526526707,0.3986048444399372,-0.25084911542020566,1.6198787177717,-1.2912046944525315,0,day_7
S112_day_7,-0.4955859162872103,0.05700418954839217,0.97355481369985,-1.597558887357386,1.7227458926048123,-0.5525901058356025,0,day_7
S124_day_7,-0.7019530687908667,0.3386551554606086,-0.09538932309325275,0.9526310194040092,-0.16192910519828443,-1.0406082242514754,0,day_7
S125_day_7,0.47547022183056553,-0.20638953212525063,-0.6221215720900627,0.06020939398517435,0.776075378051011,0.6818597539558162,0,day_7
S126_day_7,0.5974400935395884,-0.5436915522357485,0.43831875395346265,-0.694102703207769,-0.41827392616560943,1.1411316457753369,0,day_7
S128_day_7,1.1306834904455427,-0.4590318216578536,-0.3242121141887326,-0.0779016851909579,0.13160344888223807,1.5897153121033964,0,day_7
S129_day_7,-1.1820627729765985,0.5878547058877954,1.2443028293930605,-1.338329935834193,1.6075913355538567,-1.7699174788643939,0,day_7
S130_day_7,-0.09985983320053962,0.6192343796351809,0.08065754160694062,0.14602109570543917,-0.3305679574862234,-0.7190942128357205,0,day_7
S131_day_7,0.6294653036547803,0.832012891861399,-0.5507444613377923,1.5797712679916263,0.8307936204804667,-0.20254758820661878,0,day_7
S132_day_7,-0.14700098574641704,-0.26883890948365957,0.05879939970601868,-0.41779798791102213,0.6398247092421385,0.12183792373724253,0,day_7
S133_day_7,-0.041170136270553395,0.6039594253031559,-0.7114419119891365,1.0297479343229652,0.38468634748381486,-0.6451295615737094,0,day_7
S135_day_7,0.22547175630762695,-1.1782490302078925,0.6586350481614497,-0.2818449064691035,1.1277984760394442,1.4037207865155195,0,day_7
S136_day_7,-1.3684455170025764,0.5301324086344106,0.1435117450265648,1.4563724806104543,0.07755233433830469,-1.898577925636987,0,day_7
S137_day_7,0.17587268567568226,-0.4676900610343297,0.21370395443309548,0.29450816082329817,-0.23564941600389616,0.643562746710012,0,day_7
S138_day_7,0.8251358244466648,-1.5532673707942575,0.2776793288030276,-1.5663302154989973,-1.1480504924900885,2.378403195240922,0,day_7
S139_day_7,-0.21734369785490712,0.9937959589504979,-0.4576879820077762,0.6989215789717022,-0.7120901851318948,-1.211139656805405,0,day_7
S13_day_7,-0.20140790285181745,-0.28910032436866623,0.025354659386390525,-0.10770841235786976,0.2536808101283087,0.08769242151684878,0,day_7
S140_day_7,0.620452128540366,-0.25201196081400934,0.5946850604433644,-0.052643057794768244,-1.089331483414908,0.8724640893543754,0,day_7
S141_day_7,-0.059688777885845014,0.0728116671216068,-0.15148435383007547,1.2807847929665257,1.504839392247189,-0.1325004450074518,0,day_7
S142_day_7,0.6865803154062268,-0.4330813764737763,0.14522200469820282,-1.83369346103871,-1.2419711516229497,1.119661691880003,0,day_7
