ensembl,mean_failure,mean_cure,log2FC,p_value,rank_biserial,fdr,gene_symbol
ENSG00000114166,1.92729040059967,1.9154119413118798,0.00891926949205689,0.6261518747693631,-0.11531841652323571,0.8431910550565481,KAT2B
ENSG00000108423,1.1829552914933659,1.1922372896009419,-0.011275852664074534,0.6261518747693631,0.11531841652323582,0.8431910550565481,TUBD1
ENSG00000204131,1.8854707011388552,1.8777868682276078,0.005891408085042831,0.6261518747693631,-0.11531841652323571,0.8431910550565481,NHSL2
ENSG00000100060,2.15126863479548,2.146457914982572,0.003229802749100827,0.6261518747693631,-0.11531841652323571,0.8431910550565481,MFNG
ENSG00000205707,1.237774559168351,1.1954349006280653,0.050213006758971654,0.6261518747693631,-0.11531841652323571,0.8431910550565481,ETFRF1
ENSG00000154265,1.2983385092384114,1.2992675368363125,-0.001031952914092651,0.6261518747693631,0.11531841652323582,0.8431910550565481,ABCA5
ENSG00000122008,1.5306530398155889,1.5081353621697224,0.02138137452849175,0.6261518747693631,-0.11531841652323571,0.8431910550565481,POLK
ENSG00000147813,2.0048207068476844,1.9870000928239664,0.012881280775671368,0.6261518747693631,-0.11531841652323571,0.8431910550565481,NAPRT
ENSG00000115541,1.196658109866163,1.195957495877105,0.0008449099414131224,0.6261518747693631,0.11531841652323582,0.8431910550565481,HSPE1
ENSG00000159216,1.9493259916465309,1.94110425549898,0.006097770614708094,0.6261518747693631,-0.11531841652323571,0.8431910550565481,RUNX1
ENSG00000258289,1.9527182163759822,1.9362723454178403,0.012201890192082565,0.6261518747693631,-0.11531841652323571,0.8431910550565481,CHURC1
ENSG00000121281,1.9586091942527404,1.9477204639982706,0.008042924787402523,0.6261518747693631,-0.11531841652323571,0.8431910550565481,ADCY7
ENSG00000166965,0.9141511243243947,0.9578524975604162,-0.06737082187799888,0.6261518747693631,0.11531841652323582,0.8431910550565481,RCCD1
ENSG00000049618,1.8598189044340034,1.8643656489759766,-0.003522687430959378,0.6261518747693631,0.11531841652323582,0.8431910550565481,ARID1B
ENSG00000251615,0.9627926487804419,0.9443078045415616,0.027967932383034355,0.6261518747693631,-0.11531841652323571,0.8431910550565481,ENSG00000251615
ENSG00000181744,1.5905958957776267,1.5943845647249777,-0.0034322951392425495,0.6261518747693631,0.11531841652323582,0.8431910550565481,DIPK2A
ENSG00000168517,1.3640335468151077,1.3570131645068326,0.00744440965671521,0.6261518747693631,-0.11531841652323571,0.8431910550565481,HEXIM2
ENSG00000128923,1.5141923117226714,1.4789632033682054,0.03396228946360894,0.6261518747693631,-0.11531841652323571,0.8431910550565481,MINDY2
ENSG00000196459,1.652405394334783,1.6598245548929718,-0.006463080283370542,0.6261518747693631,0.11531841652323582,0.8431910550565481,TRAPPC2
ENSG00000168769,2.0418673335135082,2.0236740814437506,0.012912174322820125,0.6261518747693631,-0.11531841652323571,0.8431910550565481,TET2
ENSG00000174123,1.6598787067891017,1.6351001485908676,0.021698820218988328,0.6261518747693631,-0.11531841652323571,0.8431910550565481,TLR10
ENSG00000137210,1.602661610407308,1.6146142660832628,-0.010719700179288597,0.6261518747693631,0.11531841652323582,0.8431910550565481,TMEM14B
ENSG00000186272,0.8756671452905829,0.8981016227225249,-0.036496115970892744,0.6261518747693631,0.11531841652323582,0.8431910550565481,ZNF17
ENSG00000163755,1.7683603633739022,1.7695194416014808,-0.0009453099381505544,0.6261518747693631,0.11531841652323582,0.8431910550565481,HPS3
ENSG00000166788,1.2089334956468687,1.2187000694877732,-0.01160822939323883,0.6261518747693631,0.11531841652323582,0.8431910550565481,SAAL1
ENSG00000225663,1.783672461535324,1.7699211134781287,0.011165655410831086,0.6261518747693631,-0.11531841652323571,0.8431910550565481,MCRIP1
ENSG00000164144,1.758834331844312,1.7645670195127852,-0.004694626889669229,0.6261518747693631,0.11531841652323582,0.8431910550565481,ARFIP1
ENSG00000134313,1.907269088933811,1.9010896311911465,0.004681849329445628,0.6261518747693631,-0.11531841652323571,0.8431910550565481,KIDINS220
ENSG00000166295,1.9854269473897017,1.9803362166681755,0.0037038903701306952,0.6261518747693631,-0.11531841652323571,0.8431910550565481,ANAPC16
ENSG00000113597,1.2976854097154882,1.317022910157681,-0.021339760470618356,0.6261518747693631,0.11531841652323582,0.8431910550565481,TRAPPC13
ENSG00000125966,1.5190358446292929,1.5027196986841307,0.015579984056522196,0.6261518747693631,-0.11531841652323571,0.8431910550565481,MMP24
ENSG00000184232,1.769789751604651,1.7698869078450898,-7.919753113850966e-05,0.6261518747693631,0.11531841652323582,0.8431910550565481,OAF
ENSG00000087502,1.568002683789831,1.544882432110418,0.021430977722500643,0.6261518747693631,-0.11531841652323571,0.8431910550565481,ERGIC2
ENSG00000124641,1.5529723262109054,1.544690302299557,0.007714502656501242,0.6261518747693631,-0.11531841652323571,0.8431910550565481,MED20
ENSG00000116649,1.8719532572771531,1.878709445486541,-0.00519755069156699,0.6261518747693631,0.11531841652323582,0.8431910550565481,SRM
ENSG00000111832,1.3550803706266474,1.37141875491033,-0.017290735869751418,0.6261518747693631,0.11531841652323582,0.8431910550565481,RWDD1
ENSG00000163528,1.357824559952186,1.367039864507867,-0.009758228512610715,0.6261518747693631,0.11531841652323582,0.8431910550565481,CHCHD4
ENSG00000116871,2.2202006969038317,2.2169874795425075,0.0020894735027562486,0.6261518747693631,-0.11531841652323571,0.8431910550565481,MAP7D1
